T1738,Electrician1,1129,1,Tsk 1738 M592-T1,10000,1,Electrician 1,Mod592,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 13:02:07,1129.0,2016/04/23 13:20:56,T1968,15,0.0,0.0,FC113(1.0),,Mod592
T2164,Mechanic2,4366,1,Tsk 2164 M505-T1,10000,2,Mechanic 2,Mod505,Mod334,Mod406,Mechanic,C1,,Mod334,2016/04/23 13:19:41,4366.0,2016/04/23 14:32:27,T809,12,0.0,0.0,FC104(1.0),,Mod505
T1968,Electrician1,1423,1,Tsk 1968 M1967-T1,10000,1,Electrician 1,Mod1967,Mod334,Mod1715,Electrician,,,Mod334,2016/04/23 13:20:56,1423.0,2016/04/23 13:44:39,T1969,16,0.0,0.0,FC113(1.0),,Mod1967
T1824,Mechanic5,858,1,Tsk 1824 M417-T1,10000,5,Mechanic 5,Mod417,Mod406,Mod415,Mechanic,C1,,Mod406,2016/04/23 13:22:33,858.0,2016/04/23 13:36:51,T460,7,0.0,0.0,FC93(2.0),,Mod417
T1824,Mechanic8,858,1,Tsk 1824 M417-T1,10000,8,Mechanic 8,Mod417,Mod406,Mod415,Mechanic,C1,,Mod406,2016/04/23 13:22:33,858.0,2016/04/23 13:36:51,T1720,7,10.0,0.0,FC93(2.0),,Mod417
T1737,Tester2,9926,1,Tsk 1737 M424-T2,10000,2,Tester 2,Mod424,Mod406,Mod418,Tester,,,Mod406,2016/04/23 13:36:12,9926.0,2016/04/23 16:21:38,T2025,7,10.0,0.0,FC130(1.0),,Mod424
T1720,Mechanic8,4586,1,Tsk 1720 M714-T1,10000,8,Mechanic 8,Mod714,Mod674,Mod713,Mechanic,C1,,Mod674,2016/04/23 13:36:51,4586.0,2016/04/23 14:53:17,T803,8,10.0,0.0,FC122(2.0),,Mod714
T1720,Mechanic4,4586,1,Tsk 1720 M714-T1,10000,4,Mechanic 4,Mod714,Mod674,Mod713,Mechanic,C1,,Mod674,2016/04/23 13:36:51,4586.0,2016/04/23 14:53:17,T2265,8,10.0,0.0,FC122(2.0),,Mod714
T1969,Electrician1,53,1,Tsk 1969 M1967-T2,10000,1,Electrician 1,Mod1967,Mod334,Mod1715,Electrician,,,Mod334,2016/04/23 13:44:39,53.0,2016/04/23 13:45:32,T2279,17,0.0,0.0,FC113(1.0),,Mod1967
T1970,Sealer3,931,1,Tsk 1970 M1967-T3,10000,3,Sealer 3,Mod1967,Mod334,Mod1715,Sealer,,,Mod334,2016/04/23 13:45:32,931.0,2016/04/23 14:01:03,T2165,8,0.0,0.0,FC113(1.0),,Mod1967
T2279,Electrician1,2,1,Tsk 2279 M946-T2,10000,1,Electrician 1,Mod946,Mod334,Mod846,Electrician,,,Mod334,2016/04/23 14:10:12,2.0,2016/04/23 14:10:14,T1867,18,0.0,0.0,,,Mod946
T460,Mechanic5,2484,1,Tsk 460 M459-T1,10000,5,Mechanic 5,Mod459,Mod406,Mod458,Mechanic,C1,,Mod406,2016/04/23 14:10:12,2484.0,2016/04/23 14:51:36,T2043,8,10.0,0.0,FC125(2.0),,Mod459
T460,Mechanic7,2484,1,Tsk 460 M459-T1,10000,7,Mechanic 7,Mod459,Mod406,Mod458,Mechanic,C1,,Mod406,2016/04/23 14:10:12,2484.0,2016/04/23 14:51:36,T2043,9,10.0,0.0,FC125(2.0),,Mod459
T1867,Electrician1,2258,1,Tsk 1867 M580-T1,10000,1,Electrician 1,Mod580,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 14:10:14,2258.0,2016/04/23 14:47:52,T2161,19,0.0,0.0,FC113(1.0),,Mod580
T2165,Sealer3,2660,1,Tsk 2165 M505-T2,10000,3,Sealer 3,Mod505,Mod334,Mod406,Sealer,,,Mod334,2016/04/23 14:32:27,2660.0,2016/04/23 15:16:47,T2118,9,0.0,0.0,FC104(1.0),,Mod505
T809,Mechanic2,5479,1,Tsk 809 M808-T1,10000,2,Mechanic 2,Mod808,Mod334,Mod795,Mechanic,C1,,Mod334,2016/04/23 14:32:27,5479.0,2016/04/23 16:03:46,T811,13,0.0,0.0,,,Mod808
T2161,Electrician1,3600,1,Tsk 2161 M2160-T1,10000,1,Electrician 1,Mod2160,Mod334,Mod1715,Electrician,,,Mod334,2016/04/23 14:47:52,3600.0,2016/04/23 15:47:52,T2119,20,0.0,0.0,,,Mod2160
T2043,Mechanic7,14452,1,Tsk 2043 M879-T1,10000,7,Mechanic 7,Mod879,Mod846,Mod877,Mechanic,C1,,Mod846,2016/04/23 14:51:36,14452.0,2016/04/23 18:52:28,T443,10,10.0,0.0,FC124(2.0),,Mod879
T2043,Mechanic5,14452,1,Tsk 2043 M879-T1,10000,5,Mechanic 5,Mod879,Mod846,Mod877,Mechanic,C1,,Mod846,2016/04/23 14:51:36,14452.0,2016/04/23 18:52:28,T2195,9,10.0,0.0,FC124(2.0),,Mod879
T803,Mechanic8,2149,1,Tsk 803 M802-T1,10000,8,Mechanic 8,Mod802,Mod334,Mod795,Mechanic,C1,,Mod334,2016/04/23 14:53:17,2149.0,2016/04/23 15:29:06,T1766,9,0.0,0.0,,,Mod802
T2265,Mechanic4,9341,1,Tsk 2265 M746-T1,10000,4,Mechanic 4,Mod746,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 14:53:17,9341.0,2016/04/23 17:28:58,T1901,9,10.0,0.0,FC129(1.0),,Mod746
T2126,Sealer2,34588,1,Tsk 2126 M853-T1,10000,2,Sealer 2,Mod853,Mod846,Mod851,Sealer,,,Mod846,2016/04/23 15:16:43,34588.0,2016/04/24 00:53:11,T1971,9,10.0,0.0,FC111(1.0),,Mod853
T1766,Mechanic8,2129,1,Tsk 1766 M731-T1,10000,8,Mechanic 8,Mod731,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 15:29:06,2129.0,2016/04/23 16:04:35,T2116,10,0.0,0.0,,,Mod731
T2119,Electrician1,4064,1,Tsk 2119 M757-T1,10000,1,Electrician 1,Mod757,Mod334,Mod755,Electrician,,,Mod334,2016/04/23 15:47:52,4064.0,2016/04/23 16:55:36,T2157,21,0.0,0.0,FC106(1.0),,Mod757
T811,Mechanic2,7496,1,Tsk 811 M810-T1,10000,2,Mechanic 2,Mod810,Mod334,Mod795,Mechanic,C1,,Mod334,2016/04/23 16:03:46,7496.0,2016/04/23 18:08:42,T1786,14,10.0,0.0,,,Mod810
T1767,Mechanic1,4291,1,Tsk 1767 M731-T2,10000,1,Mechanic 1,Mod731,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 16:04:35,4291.0,2016/04/23 17:16:06,T1765,9,0.0,0.0,,,Mod731
T2116,Mechanic8,4670,1,Tsk 2116 M747-T1,10000,8,Mechanic 8,Mod747,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 16:04:35,4670.0,2016/04/23 17:22:25,T2006,11,0.0,0.0,FC106(1.0),,Mod747
T2025,Tester2,14729,1,Tsk 2025 M658-T1,10000,2,Tester 2,Mod658,Mod334,Mod656,Tester,,,Mod334,2016/04/23 16:21:38,14729.0,2016/04/23 20:27:07,T2193,8,0.0,0.0,FC130(1.0),,Mod658
T2118,Sealer3,798,1,Tsk 2118 M757-T2,10000,3,Sealer 3,Mod757,Mod334,Mod755,Sealer,,,Mod334,2016/04/23 16:55:36,798.0,2016/04/23 17:08:54,T2255,10,0.0,0.0,FC106(1.0),,Mod757
T2157,Electrician1,4516,1,Tsk 2157 M583-T1,10000,1,Electrician 1,Mod583,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 16:55:36,4516.0,2016/04/23 18:10:52,T2297,22,0.0,0.0,,,Mod583
T1765,Mechanic1,226,1,Tsk 1765 M731-T3,10000,1,Mechanic 1,Mod731,Mod334,Mod674,Mechanic,C1,Lunch break,Mod334,2016/04/23 17:16:06,226.0,2016/04/23 17:19:52,T2006,10,0.0,0.0,,,Mod731
T2006,Mechanic1,1634,1,Tsk 2006 M749-T1,10000,1,Mechanic 1,Mod749,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 17:22:25,1634.0,2016/04/23 17:49:39,T2309,11,0.0,0.0,FC122(2.0),,Mod749
T2006,Mechanic8,1634,1,Tsk 2006 M749-T1,10000,8,Mechanic 8,Mod749,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 17:22:25,1634.0,2016/04/23 17:49:39,T1901,12,10.0,0.0,FC122(2.0),,Mod749
T1901,Mechanic8,2414,1,Tsk 1901 M715-T1,10000,8,Mechanic 8,Mod715,Mod674,Mod713,Mechanic,C1,Lunch break,Mod674,2016/04/23 17:49:39,2414.0,2016/04/23 18:29:53,T2194,13,10.0,0.0,FC122(2.0),,Mod715
T1901,Mechanic4,2414,1,Tsk 1901 M715-T1,10000,4,Mechanic 4,Mod715,Mod674,Mod713,Mechanic,C1,Lunch break,Mod674,2016/04/23 17:49:39,2414.0,2016/04/23 18:29:53,T1964,10,10.0,0.0,FC122(2.0),,Mod715
T2176,Sealer4,565,1,Tsk 2176 M2175-T1,10000,4,Sealer 4,Mod2175,Mod334,Mod1715,Sealer,,,Mod334,2016/04/23 17:55:17,565.0,2016/04/23 18:04:42,T1859,3,0.0,0.0,FC131(2.0),,Mod2175
T2176,Sealer1,565,1,Tsk 2176 M2175-T1,10000,1,Sealer 1,Mod2175,Mod334,Mod1715,Sealer,,,Mod334,2016/04/23 17:55:17,565.0,2016/04/23 18:04:42,T1859,9,0.0,0.0,FC131(2.0),,Mod2175
T2309,Mechanic1,2258,1,Tsk 2309 M915-T1,10000,1,Mechanic 1,Mod915,Mod334,Mod846,Mechanic,C1,,Mod334,2016/04/23 17:55:17,2258.0,2016/04/23 18:32:55,T2196,12,0.0,0.0,FC111(1.0),,Mod915
T2255,Sealer3,2484,1,Tsk 2255 M365-T1,10000,3,Sealer 3,Mod365,Mod334,Mod335,Sealer,,Lunch break,Mod334,2016/04/23 17:55:17,2484.0,2016/04/23 18:36:41,T2237,11,10.0,0.0,FC106(1.0),,Mod365
T1859,Sealer1,1242,1,Tsk 1859 M1858-T1,10000,1,Sealer 1,Mod1858,Mod334,Mod1715,Sealer,,,Mod334,2016/04/23 18:04:42,1242.0,2016/04/23 18:25:24,T2087,10,0.0,0.0,FC111(2.0),,Mod1858
T1859,Sealer4,1242,1,Tsk 1859 M1858-T1,10000,4,Sealer 4,Mod1858,Mod334,Mod1715,Sealer,,,Mod334,2016/04/23 18:04:42,1242.0,2016/04/23 18:25:24,T2041,4,10.0,0.0,FC111(2.0),,Mod1858
T1786,Mechanic2,2710,1,Tsk 1786 M389-T1,10000,2,Mechanic 2,Mod389,Mod370,Mod388,Mechanic,C1,,Mod370,2016/04/23 18:08:42,2710.0,2016/04/23 18:53:52,T1964,15,10.0,0.0,FC119(1.0),,Mod389
T2297,Electrician1,4516,1,Tsk 2297 M584-T1,10000,1,Electrician 1,Mod584,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 18:10:52,4516.0,2016/04/23 19:26:08,T1779,23,0.0,0.0,,,Mod584
T2087,Sealer1,2032,1,Tsk 2087 M363-T1,10000,1,Sealer 1,Mod363,Mod334,Mod335,Sealer,,,Mod334,2016/04/23 18:25:24,2032.0,2016/04/23 18:59:16,T2042,11,10.0,0.0,FC106(1.0),,Mod363
T2194,Mechanic8,1330,1,Tsk 2194 M722-T1,10000,8,Mechanic 8,Mod722,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 18:30:18,1330.0,2016/04/23 18:52:28,T443,14,10.0,0.0,FC137(1.0),,Mod722
T2195,Mechanic5,798,1,Tsk 2195 M722-T2,10000,5,Mechanic 5,Mod722,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 18:52:28,798.0,2016/04/23 19:05:46,T2012,10,0.0,0.0,FC137(1.0),,Mod722
T2041,Sealer4,1144,1,Tsk 2041 M879-T2,10000,4,Sealer 4,Mod879,Mod846,Mod877,Sealer,,,Mod846,2016/04/23 18:52:28,1144.0,2016/04/23 19:11:32,T1965,5,10.0,0.0,FC124(1.0),,Mod879
T443,Mechanic7,2258,1,Tsk 443 M442-T1,10000,7,Mechanic 7,Mod442,Mod406,Mod441,Mechanic,C1,,Mod406,2016/04/23 18:52:28,2258.0,2016/04/23 19:30:06,T1774,11,0.0,0.0,,,Mod442
T443,Mechanic8,2258,1,Tsk 443 M442-T1,10000,8,Mechanic 8,Mod442,Mod406,Mod441,Mechanic,C1,,Mod406,2016/04/23 18:52:28,2258.0,2016/04/23 19:30:06,T2242,15,0.0,0.0,,,Mod442
T1964,Mechanic2,1775,1,Tsk 1964 M501-T2,10000,2,Mechanic 2,Mod501,Mod334,Mod406,Mechanic,C1,,Mod334,2016/04/23 18:53:52,1775.0,2016/04/23 19:23:27,T2242,16,10.0,0.0,FC126(2.0),,Mod501
T1964,Mechanic4,1775,1,Tsk 1964 M501-T2,10000,4,Mechanic 4,Mod501,Mod334,Mod406,Mechanic,C1,,Mod334,2016/04/23 18:53:52,1775.0,2016/04/23 19:23:27,T1936,11,0.0,0.0,FC126(2.0),,Mod501
T2196,Mechanic1,3459,1,Tsk 2196 M722-T3,10000,1,Mechanic 1,Mod722,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 19:05:46,3459.0,2016/04/23 20:03:25,T2192,13,0.0,0.0,FC137(1.0),,Mod722
T2042,Sealer1,1064,1,Tsk 2042 M879-T3,10000,1,Sealer 1,Mod879,Mod846,Mod877,Sealer,,,Mod846,2016/04/23 19:11:32,1064.0,2016/04/23 19:29:16,T1772,12,10.0,0.0,FC124(1.0),,Mod879
T1965,Sealer4,692,1,Tsk 1965 M501-T3,10000,4,Sealer 4,Mod501,Mod334,Mod406,Sealer,,,Mod334,2016/04/23 19:23:27,692.0,2016/04/23 19:34:59,T1773,6,10.0,0.0,FC126(1.0),,Mod501
T1936,Mechanic4,4064,1,Tsk 1936 M921-T2,10000,4,Mechanic 4,Mod921,Mod334,Mod846,Mechanic,C1,,Mod334,2016/04/23 19:23:27,4064.0,2016/04/23 20:31:11,T2183,12,10.0,0.0,FC106(1.0),,Mod921
T1779,Electrician1,4516,1,Tsk 1779 M585-T1,10000,1,Electrician 1,Mod585,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 19:26:08,4516.0,2016/04/23 20:41:24,T1868,24,0.0,0.0,,,Mod585
T2242,Mechanic2,11,1,Tsk 2242 M442-T2,10000,2,Mechanic 2,Mod442,Mod406,Mod441,Mechanic,C1,,Mod406,2016/04/23 19:30:06,11.0,2016/04/23 19:30:17,T2214,17,10.0,0.0,,,Mod442
T2242,Mechanic8,11,1,Tsk 2242 M442-T2,10000,8,Mechanic 8,Mod442,Mod406,Mod441,Mechanic,C1,,Mod406,2016/04/23 19:30:06,11.0,2016/04/23 19:30:17,T1774,16,0.0,0.0,,,Mod442
T1774,Mechanic8,584,1,Tsk 1774 M410-T1,10000,8,Mechanic 8,Mod410,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 19:30:17,584.0,2016/04/23 19:40:01,T2151,17,10.0,0.0,FC115(2.0),,Mod410
T1774,Mechanic7,584,1,Tsk 1774 M410-T1,10000,7,Mechanic 7,Mod410,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 19:30:17,584.0,2016/04/23 19:40:01,T1844,12,10.0,0.0,FC115(2.0),,Mod410
T2214,Mechanic2,2258,1,Tsk 2214 M729-T1,10000,2,Mechanic 2,Mod729,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 19:30:17,2258.0,2016/04/23 20:07:55,T2258,18,0.0,0.0,FC114(1.0),,Mod729
T1772,Sealer1,26,1,Tsk 1772 M410-T2,10000,1,Sealer 1,Mod410,Mod406,Mod407,Sealer,,,Mod406,2016/04/23 19:40:01,26.0,2016/04/23 19:40:27,T1810,13,10.0,0.0,FC115(1.0),,Mod410
T1844,Mechanic7,677,1,Tsk 1844 M360-T1,10000,7,Mechanic 7,Mod360,Mod334,Mod335,Mechanic,C1,,Mod334,2016/04/23 19:40:01,677.0,2016/04/23 19:51:18,T1900,13,0.0,0.0,FC106(1.0),,Mod360
T1773,Sealer4,266,1,Tsk 1773 M410-T3,10000,4,Sealer 4,Mod410,Mod406,Mod407,Sealer,,,Mod406,2016/04/23 19:40:27,266.0,2016/04/23 19:44:53,T2213,7,10.0,0.0,FC115(1.0),,Mod410
T2012,Mechanic5,1238,1,Tsk 2012 M498-T1,10000,5,Mechanic 5,Mod498,Mod334,Mod406,Mechanic,C1,,Mod334,2016/04/23 20:02:26,1238.0,2016/04/23 20:23:04,T1882,11,10.0,0.0,FC129(1.0),,Mod498
T2192,Mechanic1,2660,1,Tsk 2192 M722-T4,10000,1,Mechanic 1,Mod722,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 20:03:25,2660.0,2016/04/23 20:47:45,T535,14,0.0,0.0,FC137(1.0),,Mod722
T2213,Sealer4,2927,1,Tsk 2213 M729-T2,10000,4,Sealer 4,Mod729,Mod334,Mod674,Sealer,,,Mod334,2016/04/23 20:07:55,2927.0,2016/04/23 20:56:42,T1937,8,10.0,0.0,FC114(1.0),,Mod729
T2258,Mechanic2,11516,1,Tsk 2258 M529-T1,10000,2,Mechanic 2,Mod529,Mod334,Mod528,Mechanic,C1,,Mod334,2016/04/23 20:07:55,11516.0,2016/04/23 23:19:51,T1932,19,0.0,0.0,,,Mod529
T1882,Mechanic5,483,1,Tsk 1882 M708-T1,10000,5,Mechanic 5,Mod708,Mod674,Mod705,Mechanic,C1,,Mod674,2016/04/23 20:23:04,483.0,2016/04/23 20:31:07,T2183,12,10.0,0.0,FC122(1.0),,Mod708
T1810,Sealer1,1330,1,Tsk 1810 M395-T5,10000,1,Sealer 1,Mod395,Mod334,Mod370,Sealer,,,Mod334,2016/04/23 20:23:04,1330.0,2016/04/23 20:45:14,T2260,14,0.0,0.0,FC107(1.0),,Mod395
T2013,Mechanic6,3946,1,Tsk 2013 M498-T2,10000,6,Mechanic 6,Mod498,Mod334,Mod406,Mechanic,C1,,Mod334,2016/04/23 20:23:04,3946.0,2016/04/23 21:28:50,T537,5,0.0,0.0,FC129(1.0),,Mod498
T1900,Mechanic7,1807,1,Tsk 1900 M562-T1,10000,7,Mechanic 7,Mod562,Mod334,Mod558,Mechanic,C1,,Mod334,2016/04/23 20:31:11,1807.0,2016/04/23 21:01:18,T535,14,0.0,0.0,FC106(1.0),,Mod562
T2183,Mechanic4,4991,1,Tsk 2183 M468-T2,10000,4,Mechanic 4,Mod468,Mod406,Mod466,Mechanic,C1,,Mod406,2016/04/23 20:31:11,4991.0,2016/04/23 21:54:22,T1792,13,10.0,0.0,FC121(2.0),,Mod468
T2183,Mechanic5,4991,1,Tsk 2183 M468-T2,10000,5,Mechanic 5,Mod468,Mod406,Mod466,Mechanic,C1,,Mod406,2016/04/23 20:31:11,4991.0,2016/04/23 21:54:22,T1790,13,10.0,0.0,FC121(2.0),,Mod468
T1868,Electrician1,4968,1,Tsk 1868 M611-T1,10000,1,Electrician 1,Mod611,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 20:41:24,4968.0,2016/04/23 22:04:12,T2158,25,10.0,0.0,FC113(1.0),,Mod611
T2193,Tester2,1601,1,Tsk 2193 M722-T6,10000,2,Tester 2,Mod722,Mod334,Mod674,Tester,,,Mod334,2016/04/23 20:47:45,1601.0,2016/04/23 21:14:26,T1916,9,0.0,0.0,FC99(1.0),,Mod722
T535,Mechanic1,1330,1,Tsk 535 M534-T1,10000,1,Mechanic 1,Mod534,Mod334,Mod531,Mechanic,C1,,Mod334,2016/04/23 21:01:18,1330.0,2016/04/23 21:23:28,T537,15,0.0,0.0,FC122(2.0),T533,Mod534
T535,Mechanic7,1330,1,Tsk 535 M534-T1,10000,7,Mechanic 7,Mod534,Mod334,Mod531,Mechanic,C1,,Mod334,2016/04/23 21:01:18,1330.0,2016/04/23 21:23:28,T2184,15,10.0,0.0,FC122(2.0),T533,Mod534
T2151,Mechanic8,1129,1,Tsk 2151 M941-T1,10000,8,Mechanic 8,Mod941,Mod334,Mod846,Mechanic,C1,,Mod334,2016/04/23 21:27:36,1129.0,2016/04/23 21:46:25,T1790,18,0.0,0.0,FC111(2.0),,Mod941
T2151,Mechanic3,1129,1,Tsk 2151 M941-T1,10000,3,Mechanic 3,Mod941,Mod334,Mod846,Mechanic,C1,,Mod334,2016/04/23 21:27:36,1129.0,2016/04/23 21:46:25,T2184,9,10.0,0.0,FC111(2.0),,Mod941
T2260,Sealer1,1330,1,Tsk 2260 M396-T5,10000,1,Sealer 1,Mod396,Mod334,Mod370,Sealer,,,Mod334,2016/04/23 21:27:36,1330.0,2016/04/23 21:49:46,T1791,15,0.0,0.0,FC94(1.0),,Mod396
T537,Mechanic1,3387,1,Tsk 537 M536-T1,10000,1,Mechanic 1,Mod536,Mod334,Mod531,Mechanic,C1,,Mod334,2016/04/23 21:28:50,3387.0,2016/04/23 22:25:17,T1792,16,0.0,0.0,,T533,Mod536
T537,Mechanic6,3387,1,Tsk 537 M536-T1,10000,6,Mechanic 6,Mod536,Mod334,Mod531,Mechanic,C1,,Mod334,2016/04/23 21:28:50,3387.0,2016/04/23 22:25:17,T1862,6,0.0,0.0,,T533,Mod536
T2184,Mechanic7,2518,1,Tsk 2184 M468-T3,10000,7,Mechanic 7,Mod468,Mod406,Mod466,Mechanic,C1,Lunch break,Mod406,2016/04/23 21:54:22,2518.0,2016/04/23 22:36:20,T1889,16,10.0,0.0,FC121(2.0),,Mod468
T2184,Mechanic3,2518,1,Tsk 2184 M468-T3,10000,3,Mechanic 3,Mod468,Mod406,Mod466,Mechanic,C1,Lunch break,Mod406,2016/04/23 21:54:22,2518.0,2016/04/23 22:36:20,T2240,10,10.0,0.0,FC121(2.0),,Mod468
T1790,Mechanic8,2822,1,Tsk 1790 M744-T1,10000,8,Mechanic 8,Mod744,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 21:54:22,2822.0,2016/04/23 22:41:24,T1893,19,0.0,0.0,FC122(2.0),,Mod744
T1790,Mechanic5,2822,1,Tsk 1790 M744-T1,10000,5,Mechanic 5,Mod744,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 21:54:22,2822.0,2016/04/23 22:41:24,T2235,14,10.0,0.0,FC122(2.0),,Mod744
T2158,Electrician1,677,1,Tsk 2158 M377-T1,10000,1,Electrician 1,Mod377,Mod370,Mod374,Electrician,,,Mod370,2016/04/23 22:04:12,677.0,2016/04/23 22:15:29,T1918,26,0.0,0.0,FC138(1.0),,Mod377
T1918,Electrician1,677,1,Tsk 1918 M381-T1,10000,1,Electrician 1,Mod381,Mod370,Mod378,Electrician,,,Mod370,2016/04/23 22:15:29,677.0,2016/04/23 22:26:46,T2295,27,10.0,0.0,FC119(1.0),,Mod381
T1862,Mechanic6,4291,1,Tsk 1862 M353-T1,10000,6,Mechanic 6,Mod353,Mod334,Mod335,Mechanic,C1,,Mod334,2016/04/23 22:25:17,4291.0,2016/04/23 23:36:48,T1893,7,0.0,0.0,FC106(1.0),,Mod353
T2295,Electrician1,2484,1,Tsk 2295 M610-T1,10000,1,Electrician 1,Mod610,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 22:26:46,2484.0,2016/04/23 23:08:10,T2296,28,0.0,0.0,FC113(1.0),,Mod610
T2240,Mechanic3,2288,1,Tsk 2240 M858-T1,10000,3,Mechanic 3,Mod858,Mod846,Mod856,Mechanic,C1,,Mod846,2016/04/23 22:36:20,2288.0,2016/04/23 23:14:28,T819,11,10.0,0.0,FC106(1.0),,Mod858
T1792,Mechanic1,565,1,Tsk 1792 M744-T3,10000,1,Mechanic 1,Mod744,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 22:41:24,565.0,2016/04/23 22:50:49,T2235,17,10.0,0.0,FC122(2.0),,Mod744
T1792,Mechanic4,565,1,Tsk 1792 M744-T3,10000,4,Mechanic 4,Mod744,Mod334,Mod674,Mechanic,C1,,Mod334,2016/04/23 22:41:24,565.0,2016/04/23 22:50:49,T1889,14,0.0,0.0,FC122(2.0),,Mod744
T1791,Sealer1,532,1,Tsk 1791 M744-T4,10000,1,Sealer 1,Mod744,Mod334,Mod674,Sealer,,,Mod334,2016/04/23 22:50:49,532.0,2016/04/23 22:59:41,T2241,16,10.0,0.0,FC122(1.0),,Mod744
T2235,Mechanic5,1168,1,Tsk 2235 M408-T1,10000,5,Mechanic 5,Mod408,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 22:50:49,1168.0,2016/04/23 23:10:17,T1825,15,0.0,0.0,FC115(2.0),,Mod408
T2235,Mechanic1,1168,1,Tsk 2235 M408-T1,10000,1,Mechanic 1,Mod408,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 22:50:49,1168.0,2016/04/23 23:10:17,T2236,18,0.0,0.0,FC115(2.0),,Mod408
T1889,Mechanic7,5246,1,Tsk 1889 M541-T1,10000,7,Mechanic 7,Mod541,Mod334,Mod538,Mechanic,C1,,Mod334,2016/04/23 22:50:49,5246.0,2016/04/24 00:18:15,T2285,17,10.0,0.0,,,Mod541
T1889,Mechanic4,5246,1,Tsk 1889 M541-T1,10000,4,Mechanic 4,Mod541,Mod334,Mod538,Mechanic,C1,,Mod334,2016/04/23 22:50:49,5246.0,2016/04/24 00:18:15,T2285,15,10.0,0.0,,,Mod541
T2296,Electrician1,26,1,Tsk 2296 M610-T2,10000,1,Electrician 1,Mod610,Mod334,Mod576,Electrician,,,Mod334,2016/04/23 23:08:10,26.0,2016/04/23 23:08:36,T2079,29,0.0,0.0,FC113(1.0),,Mod610
T2079,Electrician1,6210,1,Tsk 2079 M2078-T1,10000,1,Electrician 1,Mod2078,Mod334,Mod1715,Electrician,,,Mod334,2016/04/23 23:08:36,6210.0,2016/04/24 00:52:06,T2080,30,0.0,0.0,,,Mod2078
T2236,Mechanic1,26,1,Tsk 2236 M408-T2,10000,1,Mechanic 1,Mod408,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 23:10:17,26.0,2016/04/23 23:10:43,T1825,19,0.0,0.0,FC115(1.0),,Mod408
T2237,Sealer3,266,1,Tsk 2237 M408-T3,10000,3,Sealer 3,Mod408,Mod406,Mod407,Sealer,,,Mod406,2016/04/23 23:10:43,266.0,2016/04/23 23:15:09,T1696,12,10.0,0.0,FC115(1.0),,Mod408
T1825,Mechanic1,1168,1,Tsk 1825 M409-T1,10000,1,Mechanic 1,Mod409,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 23:10:43,1168.0,2016/04/23 23:30:11,T2005,20,10.0,0.0,FC92(2.0),,Mod409
T1825,Mechanic5,1168,1,Tsk 1825 M409-T1,10000,5,Mechanic 5,Mod409,Mod406,Mod407,Mechanic,C1,,Mod406,2016/04/23 23:10:43,1168.0,2016/04/23 23:30:11,T2005,16,10.0,0.0,FC92(2.0),,Mod409
T2241,Sealer1,266,1,Tsk 2241 M858-T2,10000,1,Sealer 1,Mod858,Mod846,Mod856,Sealer,,,Mod846,2016/04/23 23:14:28,266.0,2016/04/23 23:18:54,T1826,17,10.0,0.0,FC106(1.0),,Mod858
T819,Mechanic3,6071,1,Tsk 819 M818-T1,10000,3,Mechanic 3,Mod818,Mod334,Mod795,Mechanic,C1,,Mod334,2016/04/23 23:14:28,6071.0,2016/04/24 00:55:39,T2120,12,0.0,0.0,,,Mod818
T1932,Mechanic2,2032,1,Tsk 1932 M563-T1,10000,2,Mechanic 2,Mod563,Mod334,Mod558,Mechanic,C1,,Mod334,2016/04/23 23:19:51,2032.0,2016/04/23 23:53:43,T1831,20,0.0,0.0,FC106(1.0),,Mod563
