T2318,Mechanic4,1,1168.0
T2319,Mechanic1,1,1101.0
T2319,Mechanic7,1,1101.0
T2320,Mechanic2,1,2414.0
T2321,Tester2,1,8005.0
T350,Mechanic5,1,5645.0
T367,Electrician1,1,1694.0
T443,Mechanic7,1,2258.0
T443,Mechanic8,1,2258.0
T449,Electrician1,1,9032.0
T460,Mechanic5,1,2484.0
T460,Mechanic7,1,2484.0
T462,Mechanic4,1,2484.0
T462,Mechanic6,1,2484.0
T481,Mechanic8,1,12646.0
T483,Mechanic3,1,2258.0
T485,Mechanic3,1,2258.0
T485,Mechanic6,1,2258.0
T513,Electrician1,1,6775.0
T515,Electrician1,1,6775.0
T517,Electrician1,1,6775.0
T535,Mechanic1,1,1330.0
T535,Mechanic7,1,1330.0
T537,Mechanic1,1,3387.0
T537,Mechanic6,1,3387.0
T601,Electrician1,1,11973.0
T608,Electrician1,1,1330.0
T684,Mechanic1,1,1862.0
T684,Mechanic4,1,1862.0
T685,Mechanic1,1,6347.0
T685,Mechanic2,1,6347.0
T685,Mechanic3,1,6347.0
T685,Mechanic4,1,6347.0
T685,Mechanic6,1,6347.0
T685,Mechanic7,1,6347.0
T685,Mechanic8,1,6347.0
T686,Mechanic5,1,4789.0
T686,Mechanic6,1,4789.0
T687,Mechanic1,1,798.0
T687,Mechanic8,1,798.0
T778,Mechanic7,1,6775.0
T781,Mechanic1,1,4516.0
T781,Mechanic4,1,4516.0
T790,Electrician1,1,1694.0
T792,Electrician1,1,1694.0
T797,Mechanic7,1,2149.0
T799,Mechanic2,1,1238.0
T801,Mechanic3,1,1448.0
T803,Mechanic8,1,2149.0
T805,Mechanic8,1,1238.0
T807,Mechanic3,1,1448.0
T809,Mechanic2,1,5479.0
T811,Mechanic2,1,7496.0
T813,Mechanic2,1,3199.0
T815,Mechanic5,1,280.0
T817,Mechanic2,1,2277.0
T817,Mechanic6,1,2277.0
T819,Mechanic3,1,6071.0
T821,Mechanic3,1,934.0
T823,Mechanic2,1,934.0
T849,Mechanic3,1,18065.0
T849,Mechanic4,1,18065.0
T849,Mechanic5,1,18065.0
T849,Mechanic8,1,18065.0
T864,Mechanic3,1,1242.0
T864,Mechanic7,1,1242.0
T866,Mechanic1,1,1242.0
T866,Mechanic8,1,1242.0
T875,Mechanic2,1,9879.0
T875,Mechanic4,1,9879.0
T875,Mechanic5,1,9879.0
T875,Mechanic6,1,9879.0
T884,Mechanic1,1,3161.0
T884,Mechanic5,1,3161.0
T884,Mechanic7,1,3161.0
T917,Mechanic3,1,1129.0
T917,Mechanic6,1,1129.0
T927,Mechanic1,1,1468.0
T927,Mechanic3,1,1468.0
T935,Mechanic7,1,226.0
T944,Mechanic2,1,2258.0
